time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-11-16T08:31:53.955Z,57.6695,-154.4674,50.2,1.3,ml,,,,0.32,ak,ak019epcxa83,2019-11-22T02:48:13.551Z,"32km WNW of Larsen Bay, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2019-11-16T08:28:03.025Z,1.7828,126.6182,35,4.1,mb,,175,1.252,0.9,us,us700068s4,2019-12-01T07:21:26.040Z,"138km NW of Kota Ternate, Indonesia",earthquake,6.6,2,0.135,15,reviewed,us,us
2019-11-16T08:25:12.270Z,33.8935,-116.2455,6.5,0.66,ml,12,106,0.0679,0.14,ci,ci38246874,2019-11-18T15:22:56.537Z,"16km ENE of Thousand Palms, CA",earthquake,0.33,0.8,0.091,11,reviewed,ci,ci
2019-11-16T08:15:28.280Z,36.191,-117.8576667,2.94,1.29,ml,13,94,0.0733,0.22,ci,ci38246866,2019-11-18T15:22:57.045Z,"17km SE of Olancha, CA",earthquake,0.55,1.66,0.162,15,reviewed,ci,ci
2019-11-16T08:12:41.310Z,33.6011667,-116.8105,5.7,0.43,ml,21,83,0.03944,0.12,ci,ci38246858,2019-11-21T21:21:15.756Z,"14km WNW of Anza, CA",earthquake,0.25,0.5,0.096,3,reviewed,ci,ci
2019-11-16T08:09:34.020Z,46.751,-121.885333333333,2.42,0.62,ml,12,245,,0.11,uw,uw61560206,2019-11-18T21:31:55.870Z,"22km NW of Packwood, Washington",earthquake,0.5,1.05,0.281274987297608,5,reviewed,uw,uw
2019-11-16T08:07:27.740Z,18.0266,-65.5003,5,2.17,md,3,341,0.3672,0.26,pr,pr2019320005,2019-11-16T14:39:20.641Z,"8km SSW of Esperanza, Puerto Rico",earthquake,4.68,31.61,0.1,3,reviewed,pr,pr
2019-11-16T08:06:34.950Z,37.5736667,-118.856,5.2,1.01,md,20,181,0.02689,0.02,nc,nc73304491,2019-11-18T17:56:02.427Z,"13km ESE of Mammoth Lakes, CA",earthquake,0.44,0.69,0.165,18,reviewed,nc,nc
2019-11-16T08:05:47.340Z,19.1825008,-155.4403381,36.94,1.83,md,44,157,0.06806,0.11,hv,hv71236596,2019-11-16T08:09:15.000Z,"4km ESE of Pahala, Hawaii",earthquake,0.63,0.79,0.17,3,automatic,hv,hv
2019-11-16T08:03:42.000Z,37.8705,-121.9568333,8.06,0.86,md,14,88,0.03064,0.08,nc,nc73304486,2019-11-19T02:02:42.221Z,"4km N of Diablo, CA",earthquake,0.42,0.53,0.183,12,reviewed,nc,nc
2019-11-16T07:59:27.700Z,58.1808333,-155.365,0.77,-0.31,ml,7,229,0.03518,0.07,av,av62106841,2019-11-18T21:09:43.400Z,"94km SE of King Salmon, Alaska",earthquake,0.59,0.99,0.228,7,reviewed,av,av
2019-11-16T07:51:23.230Z,35.9181667,-117.7305,7.08,1,ml,14,52,0.07147,0.08,ci,ci38246834,2019-11-18T15:23:10.559Z,"16km E of Little Lake, CA",earthquake,0.22,0.66,0.085,10,reviewed,ci,ci
2019-11-16T07:50:55.420Z,61.4055,-150.0476,42.8,1.9,ml,,,,0.4,ak,ak019epcful7,2019-11-22T02:47:33.214Z,"13km SSW of Big Lake, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2019-11-16T07:50:21.107Z,59.671,-152.4832,79.1,1.6,ml,,,,0.33,ak,ak019epcfuou,2019-11-22T02:48:12.742Z,"38km WSW of Anchor Point, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2019-11-16T07:46:48.940Z,38.7733333,-122.6918333,1.72,0.47,md,14,170,0.006391,0.03,nc,nc73304481,2019-11-26T20:49:02.164Z,"0km S of Anderson Springs, CA",earthquake,0.45,0.25,0.016,3,reviewed,nc,nc
2019-11-16T07:45:15.900Z,60.0358333,-153.0895,0.06,0.28,ml,4,184,0.02517,0.04,av,av70857969,2019-11-18T20:33:27.760Z,"53km SSW of Redoubt Volcano, Alaska",earthquake,0.31,1.28,0.332,4,reviewed,av,av
2019-11-16T07:38:10.739Z,61.9824,-149.9825,46.1,1.4,ml,,,,0.43,ak,ak019epcd97o,2019-11-22T02:47:32.329Z,"21km SSW of Y, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2019-11-16T07:37:21.469Z,59.9394,-152.6065,80.7,2,ml,,,,0.31,ak,ak019epcd2dx,2019-11-22T02:47:31.381Z,"47km WNW of Anchor Point, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2019-11-16T07:36:28.840Z,37.6226667,-118.8721667,3.04,0.68,md,20,120,0.008184,0.03,nc,nc73304476,2019-11-26T20:42:02.128Z,"10km E of Mammoth Lakes, CA",earthquake,0.37,0.45,0.112,19,reviewed,nc,nc
2019-11-16T07:28:53.183Z,66.3384,-157.3126,4.2,2.2,ml,,,,0.64,ak,ak019epcb7eu,2019-11-22T02:48:11.898Z,"66km SSW of Kobuk, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2019-11-16T07:28:26.910Z,60.5495,-152.5101667,10.42,0.32,ml,6,290,,0.08,av,av70857964,2019-11-18T20:30:56.100Z,"14km ENE of Redoubt Volcano, Alaska",earthquake,0.72,1.1,0.198,6,reviewed,av,av
2019-11-16T07:27:21.310Z,38.8335,-122.8076667,2.28,0.25,md,21,48,0.01026,0.02,nc,nc73304471,2019-11-26T21:15:05.832Z,"7km W of Cobb, CA",earthquake,0.18,0.43,0.442,2,reviewed,nc,nc
2019-11-16T07:26:32.230Z,36.4971667,-89.3636667,4.37,1.77,md,14,91,0.09448,0.09,nm,nm60094323,2019-11-26T15:05:25.070Z,"16km NE of Tiptonville, Tennessee",earthquake,0.22,0.37,0.083,7,reviewed,nm,nm
2019-11-16T07:25:00.252Z,51.58,-174.5626,19.2,1.9,ml,,,,0.2,ak,ak019epcag8i,2019-11-22T02:47:30.626Z,"72km SSW of Atka, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2019-11-16T07:24:01.946Z,51.787,-174.659,36.4,1.8,ml,,,,0.34,ak,ak019epca8nx,2019-11-22T02:47:29.855Z,"55km SW of Atka, Alaska",earthquake,,1.9,,,reviewed,ak,ak
2019-11-16T07:23:11.220Z,36.4995,-89.3703333,4.16,2.29,md,53,40,0.06198,0.19,nm,nm60293051,2019-12-01T07:16:44.040Z,"16km NE of Tiptonville, Tennessee",earthquake,0.23,0.35,0.15,37,reviewed,nm,nm
2019-11-16T07:17:11.360Z,35.8565,-117.682,2.54,1.51,ml,27,81,0.0798,0.22,ci,ci38246826,2019-11-16T07:27:35.010Z,"22km ESE of Little Lake, CA",earthquake,0.28,0.45,0.194,21,automatic,ci,ci
2019-11-16T07:16:53.990Z,38.8354988,-122.8075027,2.26,0.89,md,9,105,0.01225,0.02,nc,nc73304461,2019-11-16T07:31:02.696Z,"8km WNW of Cobb, CA",earthquake,0.44,1.36,,1,automatic,nc,nc
2019-11-16T07:13:27.400Z,35.6908333,-117.4998333,3.81,0.77,ml,13,138,0.08885,0.18,ci,ci38246818,2019-11-16T07:17:03.910Z,"12km SW of Searles Valley, CA",earthquake,0.45,1.21,0.127,6,automatic,ci,ci
2019-11-16T07:10:22.840Z,33.8946667,-116.2488333,4.86,0.9,ml,35,61,0.06984,0.17,ci,ci38246810,2019-11-21T18:20:26.716Z,"16km ENE of Thousand Palms, CA",earthquake,0.18,0.41,0.166,17,reviewed,ci,ci
2019-11-16T07:06:28.312Z,60.2079,-153.2118,146.4,1.9,ml,,,,0.55,ak,ak019epc6fqn,2019-11-22T02:48:11.088Z,"40km SW of Redoubt Volcano, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2019-11-16T07:04:15.760Z,38.5053333,-122.2903333,8.75,1.48,md,23,70,0.05568,0.18,nc,nc73304456,2019-11-19T02:41:02.756Z,"13km NNE of Yountville, CA",earthquake,0.33,0.63,0.264,12,reviewed,nc,nc
2019-11-16T07:04:06.728Z,66.3258,-157.317,1.9,1.4,ml,,,,0.67,ak,ak019epc5yn4,2019-11-22T02:48:10.318Z,"67km SSW of Kobuk, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2019-11-16T06:58:13.280Z,33.5386667,-116.6831667,6.96,0.46,ml,31,42,0.04894,0.13,ci,ci38246802,2019-11-18T19:35:29.180Z,"2km SSW of Anza, CA",earthquake,0.16,0.34,0.103,16,reviewed,ci,ci
2019-11-16T06:54:46.749Z,66.3482,-157.2407,9.1,1.3,ml,,,,0.48,ak,ak019epbvbxe,2019-11-22T02:48:09.545Z,"64km SSW of Kobuk, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2019-11-16T06:52:56.875Z,59.7184,-152.8649,91.7,1.8,ml,,,,0.26,ak,ak019epbux9z,2019-11-22T02:48:08.727Z,"58km W of Anchor Point, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2019-11-16T06:49:11.570Z,38.7896652,-122.7481689,2.16,0.57,md,7,141,0.01101,0.01,nc,nc73304451,2019-11-16T07:10:03.386Z,"2km NNE of The Geysers, CA",earthquake,0.44,0.94,,1,automatic,nc,nc
2019-11-16T06:45:17.115Z,59.9648,-152.0309,81.2,1.7,ml,,,,0.41,ak,ak019epbtc9s,2019-11-22T02:47:28.946Z,"23km NNW of Anchor Point, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2019-11-16T06:44:27.520Z,37.6528333,-118.9423333,2.14,1.21,md,24,62,0.01334,0.04,nc,nc73304446,2019-11-27T00:15:04.031Z,"4km ENE of Mammoth Lakes, CA",earthquake,0.25,0.38,0.243,21,reviewed,nc,nc
2019-11-16T06:40:46.442Z,39.3962,-120.1689,4.6,0.2,ml,5,111.76,0.115,0.1409,nn,nn00710958,2019-11-18T22:49:16.585Z,"7km N of Truckee, California",earthquake,,14.2,0.29,3,reviewed,nn,nn
2019-11-16T06:39:26.652Z,61.0613,-152.114,9.7,1.1,ml,,,,0.37,ak,ak019epbs2k4,2019-11-22T02:47:28.076Z,"60km NW of Nikiski, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2019-11-16T06:33:24.030Z,60.0286667,-153.0963333,-0.57,-0.54,ml,4,182,0.03311,0.09,av,av70857954,2019-11-18T20:02:43.260Z,"54km SSW of Redoubt Volcano, Alaska",earthquake,0.36,2.92,0.283,4,reviewed,av,av
2019-11-16T06:30:45.745Z,60.1666,-141.4318,0,1.5,ml,,,,0.58,ak,ak019epbq6rp,2019-11-25T21:04:40.833Z,"56km ENE of Cape Yakataga, Alaska",ice quake,,0,,,reviewed,ak,ak
2019-11-16T06:29:43.840Z,33.8911667,-116.2473333,6.82,0.54,ml,6,105,0.07036,0.09,ci,ci37240164,2019-11-21T18:57:54.894Z,"15km ENE of Thousand Palms, CA",earthquake,0.28,1.09,0.084,5,reviewed,ci,ci
2019-11-16T06:29:34.780Z,33.9238333,-116.7205,15.7,0.93,ml,35,53,0.1104,0.12,ci,ci38246794,2019-11-21T18:54:42.311Z,"6km E of Cabazon, CA",earthquake,0.14,0.43,0.141,10,reviewed,ci,ci
2019-11-16T06:28:54.130Z,33.8935,-116.251,4.45,1.13,ml,48,46,0.07198,0.17,ci,ci38246786,2019-11-21T19:13:39.664Z,"15km ENE of Thousand Palms, CA",earthquake,0.16,0.4,0.168,29,reviewed,ci,ci
2019-11-16T06:25:46.755Z,59.3205,-157.0061,4.2,1.4,ml,,,,0.65,ak,ak019epbp35k,2019-11-22T02:47:25.627Z,"73km NNW of King Salmon, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2019-11-16T06:25:37.194Z,66.2957,-157.2111,6.7,2,ml,,,,0.4,ak,ak019epbp3ko,2019-11-22T02:47:27.263Z,"69km SSW of Kobuk, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2019-11-16T06:24:10.100Z,35.9711667,-117.3935,0.11,1.29,ml,21,118,0.12,0.15,ci,ci38246778,2019-11-16T06:27:56.292Z,"23km N of Searles Valley, CA",earthquake,0.34,31.61,0.107,14,automatic,ci,ci
2019-11-16T06:23:25.150Z,36.9557,71.6988,134.88,4.4,mb,,78,0.574,0.84,us,us700068rn,2019-12-01T07:15:39.040Z,"26km NNE of Ishkashim, Tajikistan",earthquake,7.4,5.4,0.106,26,reviewed,us,us
2019-11-16T06:18:06.740Z,36.4451667,-121.0188333,4.7,1.34,md,13,78,0.02044,0.18,nc,nc73304441,2019-11-26T23:47:03.501Z,"15km SE of Pinnacles, CA",earthquake,0.47,0.84,0.106,15,reviewed,nc,nc
2019-11-16T06:18:01.710Z,36.0113333,-117.8088333,1,1.74,ml,25,57,0.03794,0.17,ci,ci38246762,2019-11-18T15:25:01.160Z,"12km NE of Little Lake, CA",earthquake,0.23,0.37,0.183,25,reviewed,ci,ci
2019-11-16T06:15:51.757Z,37.1109,-118.0651,17.2,0.6,ml,4,277.33,0.268,0.2697,nn,nn00711155,2019-11-20T22:00:29.655Z,"20km ESE of Big Pine, California",earthquake,,20.5,0.3,2,reviewed,nn,nn
2019-11-16T06:15:11.068Z,51.5616,-179.8707,68.8,2,ml,,,,0.41,ak,ak019epbmw8y,2019-11-22T02:48:07.941Z,"56km SE of Semisopochnoi Island, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2019-11-16T06:03:54.557Z,57.4248,-153.0554,44.9,2.9,ml,,,,0.33,ak,ak019epbkext,2019-12-01T07:11:05.040Z,"46km SW of Kodiak Station, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2019-11-16T06:03:07.230Z,41.528,-112.202,9.62,0.78,md,17,81,0.07224,0.14,uu,uu60350122,2019-11-18T15:35:27.360Z,"15km W of Brigham City, Utah",earthquake,0.35,0.94,0.167,13,reviewed,uu,uu
2019-11-16T06:00:49.540Z,60.5658,-142.6739,10,1.7,ml,,,,0.55,ak,ak019epbjrgh,2019-11-22T02:47:23.710Z,"57km NNW of Cape Yakataga, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2019-11-16T05:58:16.680Z,35.8903333,-117.7083333,2.28,1.15,ml,21,67,0.07425,0.18,ci,ci38246738,2019-11-16T06:02:03.528Z,"19km ESE of Little Lake, CA",earthquake,0.21,0.35,0.108,17,automatic,ci,ci
2019-11-16T05:57:17.361Z,54.6186,-161.799,35,3.2,ml,,177,0.532,0.95,us,us70006bd5,2019-12-01T07:08:37.040Z,"86km SE of Cold Bay, Alaska",earthquake,2.4,2,0.071,26,reviewed,us,us
2019-11-16T05:52:38.100Z,35.8308333,-117.6506667,8.28,0.57,ml,8,89,0.04575,0.18,ci,ci38246730,2019-11-16T05:56:14.233Z,"23km WNW of Searles Valley, CA",earthquake,0.55,1.6,0.094,5,automatic,ci,ci
2019-11-16T05:48:37.650Z,35.3566667,-117.8231667,6.43,1.11,ml,15,105,0.09095,0.16,ci,ci38246714,2019-11-18T15:24:51.086Z,"17km W of Johannesburg, CA",earthquake,0.35,0.84,0.163,16,reviewed,ci,ci
2019-11-16T05:45:27.338Z,66.2598,-157.0991,6.3,1.4,ml,,,,0.67,ak,ak019epb7xer,2019-11-22T02:47:22.070Z,"72km S of Kobuk, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2019-11-16T05:40:10.610Z,36.8405,-121.2995,6.14,1.93,md,48,70,0.0618,0.09,nc,nc73304431,2019-11-26T22:52:03.507Z,"6km NNE of Tres Pinos, CA",earthquake,0.18,0.52,0.254,40,reviewed,nc,nc
2019-11-16T05:38:47.505Z,60.1685,-141.3882,0,1.6,ml,,,,0.26,ak,ak019epb6h7w,2019-11-25T21:04:39.106Z,"59km ENE of Cape Yakataga, Alaska",ice quake,,0,,,reviewed,ak,ak
2019-11-16T05:37:48.880Z,36.8383333,-121.2985,6.52,1.47,md,34,70,0.06397,0.12,nc,nc73304426,2019-11-26T22:24:02.419Z,"6km NNE of Tres Pinos, CA",earthquake,0.23,0.93,0.21,24,reviewed,nc,nc
2019-11-16T05:35:58.806Z,62.1944,-150.7309,62.8,1.2,ml,,,,0.48,ak,ak019epb5unc,2019-11-22T02:48:07.079Z,"35km WSW of Talkeetna, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2019-11-16T05:34:47.619Z,51.1211,-178.9732,23.5,1.8,ml,,,,0.4,ak,ak019epb5m2h,2019-11-22T02:48:06.275Z,"18km SSE of Amatignak Island, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2019-11-16T05:34:34.085Z,53.78,-165.661,91.9,2,ml,,,,0.22,ak,ak019epb5l0w,2019-11-22T02:48:05.518Z,"40km S of Akutan, Alaska",earthquake,,1,,,reviewed,ak,ak
2019-11-16T05:23:31.995Z,62.8521,-151.8415,3,2.2,ml,,,,0.65,ak,ak019epb380z,2019-11-22T02:47:20.305Z,"106km NW of Talkeetna, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2019-11-16T05:21:28.900Z,35.8928333,-117.7103333,6.59,0.73,ml,11,66,0.0734,0.13,ci,ci38246706,2019-11-16T05:25:03.231Z,"18km ESE of Little Lake, CA",earthquake,0.31,0.94,0.163,7,automatic,ci,ci
2019-11-16T05:19:46.030Z,36.0363333,-120.5975,4.34,1.8,md,40,117,0.03242,0.07,nc,nc73304421,2019-11-26T08:36:03.552Z,"21km NW of Parkfield, CA",earthquake,0.22,0.31,0.195,19,reviewed,nc,nc
2019-11-16T05:05:35.990Z,35.7823333,-117.6163333,8.84,0.94,ml,15,101,0.03668,0.16,ci,ci38246698,2019-11-18T15:25:06.087Z,"19km NNE of Ridgecrest, CA",earthquake,0.29,0.73,0.082,9,reviewed,ci,ci
2019-11-16T05:04:55.447Z,36.8213,-117.3768,10.4,0.9,ml,10,204.24,0.175,0.2384,nn,nn00710682,2019-11-18T22:43:05.773Z,"55km W of Beatty, Nevada",earthquake,,7.4,0.36,6,reviewed,nn,nn
2019-11-16T05:02:53.450Z,44.6935,-115.6485,4.88,1.58,ml,7,117,0.467,0.24,mb,mb80372494,2019-11-18T16:42:14.600Z,"36km ENE of Cascade, Idaho",earthquake,1.68,3.3,0.079,6,reviewed,mb,mb
2019-11-16T05:01:36.950Z,59.363,-153.4326667,-1.2,0.5,ml,7,148,0.006176,0.19,av,av70857944,2019-11-18T19:49:37.190Z,"94km ESE of Old Iliamna, Alaska",earthquake,0.23,1.01,0.304,7,reviewed,av,av
2019-11-16T04:49:48.470Z,44.7475,-110.783,4.42,0.46,ml,8,162,0.06308,0.12,uu,uu60350117,2019-11-18T18:16:03.040Z,"27km ENE of West Yellowstone, Montana",earthquake,0.43,1.53,0.275,2,reviewed,uu,uu
2019-11-16T04:47:51.215Z,63.3596,-151.4993,2.3,1.9,ml,,,,0.6,ak,ak019epamz9d,2019-11-22T02:47:19.240Z,"127km W of Cantwell, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2019-11-16T04:42:31.370Z,37.6528333,-118.9423333,1.7,0.21,md,8,85,0.01334,0.03,nc,nc73304411,2019-11-18T18:05:03.477Z,"4km ENE of Mammoth Lakes, CA",earthquake,0.67,0.82,0.112,7,reviewed,nc,nc
2019-11-16T04:37:35.430Z,33.2641667,-115.9738333,4.94,1.42,ml,65,35,0.1839,0.19,ci,ci38246682,2019-11-19T18:11:18.720Z,"4km SSW of Salton City, CA",earthquake,0.16,0.68,0.162,42,reviewed,ci,ci
2019-11-16T04:36:32.970Z,19.197,-155.4563333,34.3,1.76,md,19,169,0.06866,0.11,hv,hv71236356,2019-11-20T00:59:56.080Z,"2km ESE of Pahala, Hawaii",earthquake,0.78,0.88,0.038,9,reviewed,hv,hv
2019-11-16T04:26:33.043Z,61.2589,-147.8508,8.2,1.8,ml,,,,0.53,ak,ak019epaifl8,2019-11-22T02:47:18.233Z,"70km ESE of Butte, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2019-11-16T04:25:39.837Z,54.0462,-165.5404,73.8,1.9,ml,,,,0.31,ak,ak019epai8f3,2019-11-22T02:48:04.765Z,"18km ESE of Akutan, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2019-11-16T04:23:01.006Z,55.9582,-160.5765,139.9,2.3,ml,,,,0.34,ak,ak019epahpzu,2019-11-25T21:04:49.170Z,"69km N of Sand Point, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2019-11-16T04:20:44.100Z,1.4653,127.2452,133.79,4.3,mb,,110,0.699,0.64,us,us70006bq7,2019-12-13T02:11:02.040Z,"75km NNW of Ternate, Indonesia",earthquake,11.8,7.3,0.2,8,reviewed,us,us
2019-11-16T04:17:50.257Z,-11.3625,166.5849,35,4.8,mb,,121,4.104,1.19,us,us700068qy,2019-12-13T02:09:46.040Z,"108km SE of Lata, Solomon Islands",earthquake,5.8,2,0.102,30,reviewed,us,us
2019-11-16T04:15:36.350Z,60.0246667,-153.093,0.34,-0.72,ml,4,173,0.03593,0.14,av,av70857934,2019-11-18T19:40:02.370Z,"54km SSW of Redoubt Volcano, Alaska",earthquake,0.47,2.04,0.285,4,reviewed,av,av
2019-11-16T04:07:56.240Z,33.4365,-117.0368333,10.94,0.86,ml,40,32,0.04751,0.2,ci,ci38246666,2019-11-18T19:41:43.118Z,"9km NNE of Pala, CA",earthquake,0.22,0.51,0.196,25,reviewed,ci,ci
2019-11-16T04:04:38.198Z,37.585,-117.7348,0,0.7,ml,9,245.03,0.288,0.2907,nn,nn00710681,2019-11-18T22:24:38.762Z,"46km WSW of Goldfield, Nevada",earthquake,,0,0.39,6,reviewed,nn,nn
2019-11-16T04:03:31.150Z,18.0061,-67.0655,21,2,md,3,156,0.0424,0.05,pr,pr2019320004,2019-11-16T08:46:08.736Z,"3km SSE of Palmarejo, Puerto Rico",earthquake,1.6,0.9,0.19,3,reviewed,pr,pr
2019-11-16T04:01:56.920Z,38.8036667,-122.8225,3.1,0.28,md,18,74,0.007362,0.02,nc,nc73304401,2019-11-26T08:07:02.666Z,"6km WNW of The Geysers, CA",earthquake,0.27,0.46,0.084,3,reviewed,nc,nc
2019-11-16T04:00:16.650Z,19.4366665,-155.6141663,-0.89,1.71,md,13,99,0.01854,0.21,hv,hv71236316,2019-11-16T04:03:10.970Z,"26km E of Honaunau-Napoopoo, Hawaii",earthquake,0.5,0.56,0.06,7,automatic,hv,hv
2019-11-16T03:53:47.693Z,31.6843,-104.3092,5,2.4,ml,,58,0.089,0.46,us,us700068qn,2019-12-13T02:05:26.040Z,"67km W of Mentone, Texas",earthquake,1.6,1.9,0.077,48,reviewed,us,us
2019-11-16T03:52:07.464Z,58.2964,-154.9791,4,0.6,ml,,,,0.34,ak,ak019epa2ion,2019-11-22T02:47:17.339Z,"103km NW of Larsen Bay, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2019-11-16T03:43:37.597Z,36.6951,-116.3117,4.1,0,ml,19,77.66,0.044,0.1143,nn,nn00710679,2019-11-18T22:15:23.312Z,"46km ESE of Beatty, Nevada",earthquake,,2,0.26,8,reviewed,nn,nn
2019-11-16T03:41:33.110Z,19.1221,-64.0431,50,3.63,md,4,355,2.8195,0.26,pr,pr2019320003,2019-12-13T02:02:15.040Z,"98km NE of Road Town, British Virgin Islands",earthquake,14.9,18.51,0.14,4,reviewed,pr,pr
2019-11-16T03:40:55.964Z,1.617,126.6715,35,4.7,mb,,81,1.089,0.88,us,us700068qk,2019-12-13T02:00:43.040Z,"120km NW of Kota Ternate, Indonesia",earthquake,8.2,1.9,0.12,21,reviewed,us,us
2019-11-16T03:40:24.620Z,35.806,-117.639,5.46,0.74,ml,10,85,0.0351,0.15,ci,ci38246650,2019-11-18T15:27:01.483Z,"21km N of Ridgecrest, CA",earthquake,0.37,0.68,0.193,7,reviewed,ci,ci
2019-11-16T03:29:32.831Z,1.6293,126.3898,35,4.3,mb,,113,1.295,0.66,us,us70006bq4,2019-12-13T01:57:38.040Z,"135km E of Bitung, Indonesia",earthquake,8.5,1.9,0.143,14,reviewed,us,us
2019-11-16T03:27:45.750Z,38.8261681,-122.7935028,3.29,0.78,md,9,80,0.01247,0.01,nc,nc73304391,2019-11-16T03:52:03.577Z,"6km W of Cobb, CA",earthquake,0.42,1.42,0.06,2,automatic,nc,nc
2019-11-16T03:24:53.450Z,19.7378,-64.2991,17,3.69,md,12,323,2.2244,0.38,pr,pr2019320000,2019-12-13T01:55:34.040Z,"125km NNE of Road Town, British Virgin Islands",earthquake,13.18,26.97,0.27,11,reviewed,pr,pr
2019-11-16T03:17:50.830Z,34.1235,-117.3175,9.72,0.9,ml,16,52,0.07813,0.17,ci,ci38246642,2019-11-18T15:27:04.405Z,"2km WSW of San Bernardino, CA",earthquake,0.34,0.71,0.165,30,reviewed,ci,ci
2019-11-16T03:16:49.950Z,36.1233333,-117.8483333,3.03,1.28,ml,14,137,0.007803,0.14,ci,ci38246634,2019-11-18T15:27:18.157Z,"12km NE of Coso Junction, CA",earthquake,0.33,0.39,0.279,14,reviewed,ci,ci
2019-11-16T03:12:43.050Z,69.5734,-144.5427,11.8,1.2,ml,,,,0.52,ak,ak019ep9u0r5,2019-11-22T02:48:03.236Z,"71km SSW of Kaktovik, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2019-11-16T03:12:35.599Z,1.6235,126.4878,35,4.9,mb,,87,1.219,1.36,us,us700068qb,2019-12-13T01:52:58.040Z,"134km NW of Kota Ternate, Indonesia",earthquake,7,1.9,0.073,60,reviewed,us,us
2019-11-16T03:11:59.860Z,38.7921667,-122.7615,0.86,-0.41,md,9,99,0.02067,0.04,nc,nc73304381,2019-11-26T23:57:03.816Z,"2km NNW of The Geysers, CA",earthquake,0.28,0.57,,1,reviewed,nc,nc
2019-11-16T03:09:44.720Z,38.8141667,-122.8171667,2.41,1.5,md,45,51,0.01075,0.05,nc,nc73304371,2019-11-26T05:54:03.182Z,"7km NW of The Geysers, CA",earthquake,0.13,0.23,0.326,13,reviewed,nc,nc
2019-11-16T03:08:20.910Z,-10.6903,165.3503,35,4.7,mb,,71,5.061,1.1,us,us70006bq2,2019-12-13T01:46:48.040Z,"52km W of Lata, Solomon Islands",earthquake,7.5,2,0.153,13,reviewed,us,us
2019-11-16T03:06:31.219Z,62.3033,-151.7963,96.1,1.4,ml,,,,0.26,ak,ak019ep9spjl,2019-11-22T02:48:02.440Z,"87km W of Talkeetna, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2019-11-16T03:05:39.620Z,38.8003333,-122.4556667,9.74,1.52,md,16,83,0.008264,0.08,nc,nc73304361,2019-11-26T05:27:04.422Z,"9km E of Hidden Valley Lake, CA",earthquake,0.33,0.46,0.185,11,reviewed,nc,nc
2019-11-16T03:05:19.420Z,19.8485,-155.3561667,28.93,1.93,md,54,193,0.1112,0.13,hv,hv71236271,2019-11-20T00:15:52.940Z,"26km W of Pepeekeo, Hawaii",earthquake,0.52,1.05,0.053,22,reviewed,hv,hv
2019-11-16T03:02:11.520Z,46.9948333,-114.2503333,12.32,1.16,md,13,110,0.137,0.11,mb,mb80372224,2019-11-16T15:03:01.930Z,"2km SW of Frenchtown, Montana",earthquake,0.39,1.36,0.064,10,reviewed,mb,mb
2019-11-16T02:57:07.548Z,66.3227,-157.2646,5.5,1.2,ml,,,,0.55,ak,ak019ep9i5mq,2019-11-22T02:48:01.626Z,"67km SSW of Kobuk, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2019-11-16T02:51:49.789Z,34.038,141.7119,10,4.9,mww,,67,1.832,0.77,us,us700068pt,2019-12-13T01:44:26.802Z,"177km SE of Katsuura, Japan",earthquake,5.8,1.8,0.089,12,reviewed,us,us
2019-11-16T02:49:10.763Z,1.8231,126.6249,35,4.1,mb,,143,1.28,0.73,us,us70006bq0,2019-12-13T01:31:23.040Z,"141km NW of Kota Ternate, Indonesia",earthquake,9.8,2,0.233,5,reviewed,us,us
